municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Townsend,townsend-ma/select-board,1,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/select-board,2,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/select-board,3,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/select-board,4,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/select-board,5,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/moderator,1,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/town-clerk,1,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/board-assessors,1,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/board-assessors,2,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/board-assessors,3,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/planning-board,1,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/planning-board,2,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/planning-board,3,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/planning-board,4,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/planning-board,5,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/water-commission,1,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/water-commission,2,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Townsend,townsend-ma/water-commission,3,,unresolved,https://www.townsendma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Truro,truro-ma/select-board,1,,unresolved,https://www.truro-ma.gov/DocumentCenter/View/3343/Unofficial-Election-Results-May-19-2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Truro,truro-ma/select-board,2,,unresolved,https://www.truro-ma.gov/DocumentCenter/View/3343/Unofficial-Election-Results-May-19-2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Truro,truro-ma/select-board,3,,unresolved,https://www.truro-ma.gov/DocumentCenter/View/3343/Unofficial-Election-Results-May-19-2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Truro,truro-ma/select-board,4,,unresolved,https://www.truro-ma.gov/DocumentCenter/View/3343/Unofficial-Election-Results-May-19-2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Truro,truro-ma/select-board,5,,unresolved,https://www.truro-ma.gov/DocumentCenter/View/3343/Unofficial-Election-Results-May-19-2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Truro,truro-ma/school-committee,1,,unresolved,https://www.truro-ma.gov/DocumentCenter/View/3343/Unofficial-Election-Results-May-19-2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Truro,truro-ma/school-committee,2,,unresolved,https://www.truro-ma.gov/DocumentCenter/View/3343/Unofficial-Election-Results-May-19-2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Truro,truro-ma/school-committee,3,,unresolved,https://www.truro-ma.gov/DocumentCenter/View/3343/Unofficial-Election-Results-May-19-2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
