municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Wenham,wenham-ma/moderator,1,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/select-board,1,Deirdre T. Pierotti,verified,https://www.wenhamma.gov/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/select-board,2,Peter M. Clay,verified,https://www.wenhamma.gov/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/select-board,3,Phineas Sprague,verified,https://www.wenhamma.gov/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/select-board,4,Benjamin B. Tymann,verified,https://www.wenhamma.gov/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/select-board,5,,vacant,https://www.wenhamma.gov/,2026-08-25,Current live Select Board roster labels one seat vacant (term 2027).
Wenham,wenham-ma/planning-board,1,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/planning-board,2,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/planning-board,3,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/planning-board,4,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/planning-board,5,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/joint-library-trustees,1,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/joint-library-trustees,2,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/joint-library-trustees,3,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/joint-library-trustees,4,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/joint-library-trustees,5,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/joint-library-trustees,6,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/water-commissioners,1,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/water-commissioners,2,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/water-commissioners,3,,unresolved,https://www.wenhamma.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Wenham,wenham-ma/housing-authority,1,John Bucco,verified,https://www.wenhamma.gov/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/housing-authority,2,Martha Carr,verified,https://www.wenhamma.gov/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/housing-authority,3,Anthony DiStefano,verified,https://www.wenhamma.gov/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/regional-school-committee,1,Dana Allara,verified,https://www.hwschools.net/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/regional-school-committee,2,Julia Campbell,verified,https://www.hwschools.net/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/regional-school-committee,3,Jennifer Carr,verified,https://www.hwschools.net/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/regional-school-committee,4,David Polito,verified,https://www.hwschools.net/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/regional-school-committee,5,Amy Kunberger,verified,https://www.hwschools.net/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/regional-school-committee,6,Thomas M. Reed,verified,https://www.hwschools.net/,2026-08-25,Current holder verified from recent official roster/election evidence.
Wenham,wenham-ma/regional-school-committee,7,Kristin Noon,verified,https://www.hwschools.net/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Boylston,west-boylston-ma/moderator,1,,unresolved,https://www.westboylston-ma.gov/town-clerk,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Boylston,west-boylston-ma/select-board,1,Kristina Pedone,verified,https://www.westboylston-ma.gov/select-board,2026-08-25,Current holder verified from recent official roster/election evidence.
West Boylston,west-boylston-ma/select-board,2,Vanessa Kuzmanovski,verified,https://www.westboylston-ma.gov/select-board,2026-08-25,Current holder verified from recent official roster/election evidence.
West Boylston,west-boylston-ma/select-board,3,David Ashwell,verified,https://www.westboylston-ma.gov/select-board,2026-08-25,Current holder verified from recent official roster/election evidence.
West Boylston,west-boylston-ma/select-board,4,Barur R. Rajeshkumar,verified,https://www.westboylston-ma.gov/select-board,2026-08-25,Current holder verified from recent official roster/election evidence.
West Boylston,west-boylston-ma/select-board,5,,unresolved,https://www.westboylston-ma.gov/town-clerk,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Boylston,west-boylston-ma/school-committee,1,,unresolved,https://www.westboylston-ma.gov/town-clerk,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Boylston,west-boylston-ma/school-committee,2,,unresolved,https://www.westboylston-ma.gov/town-clerk,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Boylston,west-boylston-ma/school-committee,3,,unresolved,https://www.westboylston-ma.gov/town-clerk,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Boylston,west-boylston-ma/school-committee,4,,unresolved,https://www.westboylston-ma.gov/town-clerk,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Boylston,west-boylston-ma/school-committee,5,,unresolved,https://www.westboylston-ma.gov/town-clerk,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
