municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Rowley,rowley-ma/select-board-member,1,Christine Kneeland,verified-current,https://www.townofrowley.net/AgendaCenter/ViewFile/Minutes/_06302025-1734,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/select-board-member,2,Cliff Pierce,verified-current,https://www.townofrowley.net/AgendaCenter/ViewFile/Minutes/_06302025-1734,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/select-board-member,3,Maura Mastrogiovanni,verified-current,https://www.townofrowley.net/AgendaCenter/ViewFile/Minutes/_06302025-1734,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/select-board-member,4,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/select-board-member,5,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/moderator,1,Thomas Amoroso,verified-current,https://www.townofrowley.net/Directory.aspx,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/town-clerk,1,Catie McClenaghan,verified-current,https://www.townofrowley.net/Directory.aspx,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/treasurer-tax-collector,1,Karen Summit,verified-current,https://www.townofrowley.net/Directory.aspx,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/assessor,1,Jami Snow,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/assessor,2,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/assessor,3,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/cemetery-commissioner,1,Ronald Garron Jr.,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/cemetery-commissioner,2,David Petersen,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/cemetery-commissioner,3,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/constable,1,Catherine McClenaghan,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/constable,2,Roger Girard,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/constable,3,William Wright,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/highway-surveyor,1,Patrick Snow,verified-current,https://www.townofrowley.net/Directory.aspx,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/housing-authority-member,1,Jami Snow,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/housing-authority-member,2,David Zizza,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/housing-authority-member,3,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/library-trustee,1,Kathleen Petrowicz,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/library-trustee,2,Holly Ardito,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/library-trustee,3,Katherine Chattan,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/library-trustee,4,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/library-trustee,5,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/library-trustee,6,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/library-trustee,7,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/library-trustee,8,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/library-trustee,9,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/municipal-light-board-member,1,Mark Cousins,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/municipal-light-board-member,2,Rosemond Whitmore,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/municipal-light-board-member,3,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/municipal-water-board-member,1,Paul Lees,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/municipal-water-board-member,2,Kelli Smullin,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/municipal-water-board-member,3,,unresolved,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,2026-08-25,Current holder not safely reconciled after the 2026 election; preserved as unresolved rather than carrying a stale name.
Rowley,rowley-ma/planning-board-member,1,Ethan Young,verified-current,https://www.townofrowley.net/167/Planning-Board,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/planning-board-member,2,Joan Connolly-Costello,verified-current,https://www.townofrowley.net/167/Planning-Board,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/planning-board-member,3,David Jaquith,verified-current,https://www.townofrowley.net/167/Planning-Board,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/planning-board-member,4,David Fields,verified-current,https://www.townofrowley.net/167/Planning-Board,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/planning-board-member,5,Cecilia Cordts,verified-current,https://www.townofrowley.net/167/Planning-Board,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/triton-regional-school-committee-member,1,Joseph Perry,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
Rowley,rowley-ma/triton-regional-school-committee-member,2,Maryellen MacDonald,verified-current,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,2026-08-25,"Current official municipal roster, certified election result, or continuing term supports this officeholder."
