municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Rowley,rowley-ma/select-board-member,Select Board Member,True,5,board,3,True,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Select Board Member
Rowley,rowley-ma/moderator,Moderator,True,1,single-office,3,False,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Moderator
Rowley,rowley-ma/town-clerk,Town Clerk,True,1,single-office,3,False,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Town Clerk
Rowley,rowley-ma/treasurer-tax-collector,Treasurer / Tax Collector,True,1,single-office,3,False,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Treasurer / Tax Collector
Rowley,rowley-ma/assessor,Assessor,True,3,board,3,True,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Assessor
Rowley,rowley-ma/cemetery-commissioner,Cemetery Commissioner,True,3,board,3,True,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Cemetery Commissioner
Rowley,rowley-ma/constable,Constable,True,3,board,3,True,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Constable
Rowley,rowley-ma/highway-surveyor,Highway Surveyor,True,1,single-office,3,False,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Highway Surveyor
Rowley,rowley-ma/housing-authority-member,Housing Authority Member — locally elected,True,3,board,5,True,,https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXVII/Chapter121B/Section5,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Three locally elected Housing Authority seats serialized; state and tenant-designated seats excluded under current law.,Housing Authority Member — locally elected
Rowley,rowley-ma/library-trustee,Library Trustee,True,9,board,3,True,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Library Trustee
Rowley,rowley-ma/municipal-light-board-member,Municipal Light Board Member,True,3,board,3,True,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Municipal Light Board Member
Rowley,rowley-ma/municipal-water-board-member,Municipal Water Board Member,True,3,board,3,True,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Municipal Water Board Member
Rowley,rowley-ma/planning-board-member,Planning Board Member,True,5,board,5,True,,https://www.townofrowley.net/DocumentCenter/View/3922/Elected-Officials,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,https://www.townofrowley.net/DocumentCenter/View/3479/2024-Annual-Town-Election-Certified-Results,schema-ready,Official elected-official/election materials establish this municipal voter-elected office.,Planning Board Member
