municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Nahant,nahant-ma/select-board,Select Board Member,True,3,board,3,True,,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/wp-content/uploads/2025/05/2025-Annual-Town-Report.pdf,schema-ready,,Select Board Member
Nahant,nahant-ma/moderator,Town Moderator,True,1,single,1,False,,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/wp-content/uploads/2025/05/2025-Annual-Town-Report.pdf,schema-ready,,Town Moderator
Nahant,nahant-ma/town-clerk,Town Clerk,True,1,single,1,False,,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/wp-content/uploads/2025/05/2025-Annual-Town-Report.pdf,schema-ready,,Town Clerk
Nahant,nahant-ma/board-of-assessors,Assessor,True,3,board,3,True,,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/wp-content/uploads/2025/05/2025-Annual-Town-Report.pdf,schema-ready,,Assessor
Nahant,nahant-ma/constable,Constable,True,1,single,1,False,,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/wp-content/uploads/2025/05/2025-Annual-Town-Report.pdf,schema-ready,,Constable
Nahant,nahant-ma/library-trustees,Library Trustee,True,3,board,3,True,,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/wp-content/uploads/2025/05/2025-Annual-Town-Report.pdf,schema-ready,,Library Trustee
Nahant,nahant-ma/school-committee,School Committee Member,True,5,board,3,True,,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/wp-content/uploads/2025/05/2025-Annual-Town-Report.pdf,schema-ready,,School Committee Member
Nahant,nahant-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/wp-content/uploads/2025/05/2025-Annual-Town-Report.pdf,schema-ready,,Planning Board Member
Nahant,nahant-ma/housing-authority,Housing Authority Member,True,3,board,5,True,,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/town-clerk/elections/,https://www.nahant.org/wp-content/uploads/2025/05/2025-Annual-Town-Report.pdf,schema-ready,Three local voter-elected seats; tenant/state appointees excluded.,Housing Authority Member
New Ashford,new-ashford-ma/select-board,Select Board Member,True,3,board,3,True,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,Select Board Member
New Ashford,new-ashford-ma/town-clerk-treasurer,Town Clerk and Treasurer,True,1,single,3,False,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,Bylaws use a combined Clerk and Treasurer office.,Town Clerk and Treasurer
New Ashford,new-ashford-ma/assessor,Assessor,True,1,single,3,False,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,Assessor
New Ashford,new-ashford-ma/collector-of-taxes,Collector of Taxes,True,1,single,3,False,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,Collector of Taxes
New Ashford,new-ashford-ma/tree-warden,Tree Warden,True,1,single,1,False,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,Tree Warden
New Ashford,new-ashford-ma/school-committee,School Committee Member,True,3,board,3,True,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,School Committee Member
New Ashford,new-ashford-ma/board-of-health,Board of Health Member,True,3,board,3,True,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,Board of Health Member
New Ashford,new-ashford-ma/library-trustees,Library Trustee,True,3,board,3,True,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,Library Trustee
New Ashford,new-ashford-ma/moderator,Town Moderator,True,1,single,1,False,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,Town Moderator
New Ashford,new-ashford-ma/auditor,Town Auditor,True,1,single,3,False,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,Town Auditor
New Ashford,new-ashford-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://newashfordma.gov/wp-content/uploads/2024/10/Town-Bylaws.pdf,https://newashfordma.gov/,https://newashfordma.gov/,schema-ready,,Planning Board Member
Washington,washington-ma/select-board,Select Board Member,True,3,board,3,True,,https://www.washington-ma.gov/,https://www.washington-ma.gov/town-clerk,https://www.washington-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Select Board Member
Washington,washington-ma/finance-committee,Finance Committee Member,True,5,board,3,True,,https://www.washington-ma.gov/town-clerk/files/2025-annual-town-election-results,https://www.washington-ma.gov/town-clerk,https://www.washington-ma.gov/town-clerk/files/2025-annual-town-election-results,schema-ready,,Finance Committee Member
