municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Westford,westford-ma/select-board,1,Noelle L Donovan,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/select-board,2,Sean P Kelley,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/select-board,3,Chris J Barrett,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/select-board,4,G Thomas Clay,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/select-board,5,Elizabeth Paulsen Sawyer,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/board-of-health,1,Joanne E Belanger,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/board-of-health,2,Stephanie Granger,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/board-of-health,3,Stephan Goupil,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/board-of-health,4,Maeghan Aindrea Hughes,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/board-of-health,5,Naseem Chatiwala,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/housing-authority,1,Nancy Cook,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/housing-authority,2,Diane Holmes,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/housing-authority,3,Patricia L Dubey,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
Westford,westford-ma/housing-authority,4,Arnold Price,verified,https://westfordma.gov/DocumentCenter/View/18185/5-5-2026-Annual-election-OFFICIAL-results-pm-2,2026-08-25,Current holder verified from recent official roster/election evidence.
