municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Westwood,westwood-ma/school-committee,School Committee Member,True,5,board,3,True,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/28442/638195006750004604,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,,School Committee Member
Westwood,westwood-ma/select-board,Select Board Member,True,3,board,3,True,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/28442/638195006750004604,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,,Select Board Member
Westwood,westwood-ma/sewer-commission,Sewer Commissioner,True,3,board,3,True,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/28442/638195006750004604,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,,Sewer Commissioner
Westwood,westwood-ma/town-clerk,Town Clerk,True,1,single,3,False,,https://malegislature.gov/Laws/SessionLaws/Acts/2024/Chapter77,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,Acts of 2024 c.77 preserves Town Clerk as a three-year elected office while converting Treasurer and Tax Collector to appointed positions.,Town Clerk
Westwood,westwood-ma/board-of-assessors,Assessor,True,3,board,3,True,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/28442/638195006750004604,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,,Assessor
Westwood,westwood-ma/blue-hills-regional-vocational-school-committee,Blue Hills Regional Vocational School Committee Member,True,1,single,3,False,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/28442/638195006750004604,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,,Blue Hills Regional Vocational School Committee Member
Westwood,westwood-ma/housing-authority,Housing Authority Member,True,4,board,5,True,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/28442/638195006750004604,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,Four locally elected authority members; one state appointee excluded.,Housing Authority Member
Westwood,westwood-ma/library-trustees,Library Trustee,True,6,board,3,True,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/28442/638195006750004604,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,,Library Trustee
Westwood,westwood-ma/moderator,Town Moderator,True,1,single,1,False,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/28442/638195006750004604,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,,Town Moderator
Westwood,westwood-ma/planning-board,Planning Board Member,True,5,board,3,True,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/28442/638195006750004604,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,schema-ready,,Planning Board Member
Weymouth,weymouth-ma/mayor,Mayor,True,1,single,4,False,,https://www.weymouth.ma.us/mayor/files/town-charter,https://www.weymouth.ma.us/1977/Elected-Town-Officials,https://www.weymouth.ma.us/1977/Elected-Town-Officials,schema-ready,,Mayor
Weymouth,weymouth-ma/councilor-at-large,Councilor At-Large,True,5,board,2,False,,https://www.weymouth.ma.us/mayor/files/town-charter,https://www.weymouth.ma.us/1977/Elected-Town-Officials,https://www.weymouth.ma.us/1977/Elected-Town-Officials,schema-ready,,Councilor At-Large
Weymouth,weymouth-ma/district-councilor,District Councilor,True,6,district,2,False,,https://www.weymouth.ma.us/mayor/files/town-charter,https://www.weymouth.ma.us/1977/Elected-Town-Officials,https://www.weymouth.ma.us/1977/Elected-Town-Officials,schema-ready,,District Councilor
Weymouth,weymouth-ma/school-committee,School Committee Member,True,6,board,4,True,,https://www.weymouth.ma.us/mayor/files/town-charter,https://www.weymouth.ma.us/1977/Elected-Town-Officials,https://www.weymouth.ma.us/1977/Elected-Town-Officials,schema-ready,Six separately elected members; Mayor is an ex-officio seventh member and excluded as a separate school Post.,School Committee Member
Whately,whately-ma/selectboard,Selectboard Member,True,3,board,3,True,,https://www.whately.org/sites/g/files/vyhlif5211/f/uploads/2023_annual_town_report.pdf,https://www.whately.org/town-clerkboard-registrars/files/2023-expiring-elected-terms,https://www.whately.org/home/files/06102025-official-results-local-election,schema-ready,,Selectboard Member
