municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Littleton,littleton-ma/select-board,1,Charles DeCoste,verified,https://www.littletonma.org/221/Select-Board,2026-08-25,Current holder verified from recent official roster/election evidence.
Littleton,littleton-ma/select-board,2,Karen Morrison,verified,https://www.littletonma.org/221/Select-Board,2026-08-25,Current holder verified from recent official roster/election evidence.
Littleton,littleton-ma/select-board,3,Matthew Nordhaus,verified,https://www.littletonma.org/221/Select-Board,2026-08-25,Current holder verified from recent official roster/election evidence.
Littleton,littleton-ma/select-board,4,Mark Rambacher,verified,https://www.littletonma.org/221/Select-Board,2026-08-25,Current holder verified from recent official roster/election evidence.
Littleton,littleton-ma/select-board,5,Gary Wilson,verified,https://www.littletonma.org/221/Select-Board,2026-08-25,Current holder verified from recent official roster/election evidence.
Littleton,littleton-ma/moderator,1,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/board-of-assessors,1,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/board-of-assessors,2,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/board-of-assessors,3,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/board-of-health,1,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/board-of-health,2,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/board-of-health,3,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/cemetery-commission,1,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/cemetery-commission,2,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/cemetery-commission,3,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/electric-light-commission,1,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/electric-light-commission,2,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/electric-light-commission,3,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/electric-light-commission,4,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/electric-light-commission,5,,unresolved,https://www.littletonma.org/179/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Littleton,littleton-ma/library-trustees,1,Katrina Wilcox Hagberg,verified,https://www.littletonma.org/257/Library-Trustees,2026-08-25,Current holder verified from recent official roster/election evidence.
