municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Wayland,wayland-ma/moderator,Moderator,True,1,board,3,True,,https://www.wayland.ma.us/select-board/files/2025-town-wayland-annual-report,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,Moderator
Wayland,wayland-ma/select-board,Select Board Member,True,5,board,3,True,,https://www.wayland.ma.us/select-board/files/2025-town-wayland-annual-report,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,Select Board Member
Wayland,wayland-ma/school-committee,School Committee Member,True,5,board,3,True,,https://www.wayland.ma.us/select-board/files/2025-town-wayland-annual-report,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,School Committee Member
Wayland,wayland-ma/board-of-assessors,Board of Assessors Member,True,5,board,3,True,,https://www.wayland.ma.us/select-board/files/2025-town-wayland-annual-report,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,Board of Assessors Member
Wayland,wayland-ma/library-trustees,Library Trustee,True,6,board,3,True,,https://www.wayland.ma.us/254/Board-of-Library-Trustees,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,Library Trustee
Wayland,wayland-ma/board-of-health,Board of Health Member,True,5,board,3,True,,https://www.wayland.ma.us/select-board/files/2025-town-wayland-annual-report,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,Board of Health Member
Wayland,wayland-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://www.wayland.ma.us/select-board/files/2025-town-wayland-annual-report,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,Planning Board Member
Wayland,wayland-ma/planning-board-associate,Planning Board Associate Member,True,1,board,,True,,https://www.wayland.ma.us/select-board/files/2025-town-wayland-annual-report,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,Planning Board Associate Member
Wayland,wayland-ma/board-of-public-works,Board of Public Works Member,True,5,board,3,True,,https://www.wayland.ma.us/274/Board-of-Public-Works,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,Board of Public Works Member
Wayland,wayland-ma/recreation-commission,Recreation Commissioner,True,5,board,3,True,,https://www.wayland.ma.us/select-board/files/2025-town-wayland-annual-report,https://www.wayland.ma.us/,https://www.wayland.ma.us/,schema-ready,Current official elected-roster/election materials establish the direct-voter complement; appointed/designated seats are excluded.,Recreation Commissioner
