municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Paxton,paxton-ma/select-board-member,1,Julia N. Pingitore,verified-current,https://www.paxtonma.gov/1221/Select-Board,2026-08-25,
Paxton,paxton-ma/select-board-member,2,Jeffrey Wentzell,verified-current,https://www.paxtonma.gov/1221/Select-Board,2026-08-25,
Paxton,paxton-ma/select-board-member,3,Christopher Curtis,verified-current,https://www.paxtonma.gov/1221/Select-Board,2026-08-25,
Paxton,paxton-ma/select-board-member,4,Peter Bogren Jr.,verified-current,https://www.paxtonma.gov/1221/Select-Board,2026-08-25,
Paxton,paxton-ma/select-board-member,5,Steven Rebesco,verified-current,https://www.paxtonma.gov/1221/Select-Board,2026-08-25,
Paxton,paxton-ma/assessor,1,Glenn Sullivan,verified-current,https://paxtonma.gov/1241/Board-of-Assessors,2026-08-25,
Paxton,paxton-ma/assessor,2,Deirdre Malone,verified-current,https://paxtonma.gov/1241/Board-of-Assessors,2026-08-25,
Paxton,paxton-ma/assessor,3,,vacant,https://paxtonma.gov/1241/Board-of-Assessors,2026-08-25,Official roster explicitly marks one Assessor seat vacant.
Paxton,paxton-ma/board-of-health-member,1,Julia Pingitore,verified-current,https://www.paxtonma.gov/1240/Board-of-Health,2026-08-25,
Paxton,paxton-ma/board-of-health-member,2,Judy Hatstat,verified-current,https://www.paxtonma.gov/1240/Board-of-Health,2026-08-25,
Paxton,paxton-ma/board-of-health-member,3,Thomas Carroll,verified-current,https://www.paxtonma.gov/1240/Board-of-Health,2026-08-25,
Paxton,paxton-ma/cemetery-commissioner,1,Brian Brosnihan,verified-current,https://www.paxtonma.gov/1237/Cemetery-Commission,2026-08-25,
Paxton,paxton-ma/cemetery-commissioner,2,Christopher Stone,verified-current,https://www.paxtonma.gov/1237/Cemetery-Commission,2026-08-25,
Paxton,paxton-ma/cemetery-commissioner,3,Gordon Snyder,verified-current,https://www.paxtonma.gov/1237/Cemetery-Commission,2026-08-25,
Paxton,paxton-ma/constable,1,Bennie Peter Warren Jr.,verified-current,https://www.paxtonma.gov/DocumentCenter/View/4568/ATE-Official-Results-5112026,2026-08-25,
Paxton,paxton-ma/constable,2,Brian A. Pellicano,verified-current,https://www.paxtonma.gov/DocumentCenter/View/4568/ATE-Official-Results-5112026,2026-08-25,
Paxton,paxton-ma/library-trustee,1,Joanna MacGugan,verified-current,https://www.paxtonma.gov/1223/Richards-Memorial-Library-Board-of-Trust,2026-08-25,
Paxton,paxton-ma/library-trustee,2,Karen Putney,verified-current,https://www.paxtonma.gov/1223/Richards-Memorial-Library-Board-of-Trust,2026-08-25,
Paxton,paxton-ma/library-trustee,3,Sandra Fields,verified-current,https://www.paxtonma.gov/1223/Richards-Memorial-Library-Board-of-Trust,2026-08-25,
Paxton,paxton-ma/library-trustee,4,Christina Hall,verified-current,https://www.paxtonma.gov/1223/Richards-Memorial-Library-Board-of-Trust,2026-08-25,
Paxton,paxton-ma/library-trustee,5,Christopher Isperduli,verified-current,https://www.paxtonma.gov/1223/Richards-Memorial-Library-Board-of-Trust,2026-08-25,
Paxton,paxton-ma/library-trustee,6,Catherine McCourt,verified-current,https://www.paxtonma.gov/1223/Richards-Memorial-Library-Board-of-Trust,2026-08-25,
Paxton,paxton-ma/moderator,1,Roger Julien Brunelle,verified-current,https://www.paxtonma.gov/DocumentCenter/View/4568/ATE-Official-Results-5112026,2026-08-25,
