municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Sunderland,sunderland-ma/select-board,1,Nathaniel Waring,verified-current,https://www.townofsunderland.us/407/Selectboard-Administrator,2026-08-25,Current official municipal roster/source supports holder.
Sunderland,sunderland-ma/select-board,2,Christyl Drake-Tremblay,verified-current,https://www.townofsunderland.us/407/Selectboard-Administrator,2026-08-25,Current official municipal roster/source supports holder.
Sunderland,sunderland-ma/select-board,3,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/board-assessors,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/board-assessors,2,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/board-assessors,3,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/board-health,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/board-health,2,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/board-health,3,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/elementary-school-committee,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/elementary-school-committee,2,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/elementary-school-committee,3,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/elementary-school-committee,4,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/elementary-school-committee,5,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/frontier-regional-school-committee,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/frontier-regional-school-committee,2,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/library-trustee,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/library-trustee,2,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/library-trustee,3,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/library-trustee,4,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/library-trustee,5,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/library-trustee,6,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/library-trustee,7,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/library-trustee,8,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/library-trustee,9,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/planning-board,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/planning-board,2,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/planning-board,3,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/planning-board,4,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/planning-board,5,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/riverside-cemetery-trustee,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/riverside-cemetery-trustee,2,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/riverside-cemetery-trustee,3,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/town-clerk,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/moderator,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sunderland,sunderland-ma/town-park-trustee-direct,1,,unresolved,https://www.townofsunderland.us/351/VOTING-INFORMATION,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/select-board,1,Jesse Limanek,verified-current,https://www.suttonma.org/select-board,2026-08-25,Current official municipal roster/source supports holder.
Sutton,sutton-ma/select-board,2,Jonathan Anderson,verified-current,https://www.suttonma.org/select-board,2026-08-25,Current official municipal roster/source supports holder.
Sutton,sutton-ma/select-board,3,James Ettamarna,verified-current,https://www.suttonma.org/select-board,2026-08-25,Current official municipal roster/source supports holder.
Sutton,sutton-ma/select-board,4,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/select-board,5,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/school-committee,1,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/school-committee,2,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/school-committee,3,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/school-committee,4,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/school-committee,5,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/regional-vocational-school-committee,1,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/library-trustee,1,Joanne Geneva,verified-current,https://www.suttonma.org/board-library-trustees,2026-08-25,Current official municipal roster/source supports holder.
Sutton,sutton-ma/library-trustee,2,Margaret Blume,verified-current,https://www.suttonma.org/board-library-trustees,2026-08-25,Current official municipal roster/source supports holder.
Sutton,sutton-ma/library-trustee,3,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/housing-authority,1,Burton Bjorn,verified-current,https://www.suttonma.org/housing-authority,2026-08-25,Current official municipal roster/source supports holder.
Sutton,sutton-ma/housing-authority,2,Bates Carter,verified-current,https://www.suttonma.org/housing-authority,2026-08-25,Current official municipal roster/source supports holder.
Sutton,sutton-ma/housing-authority,3,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/moderator,1,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/planning-board-direct,1,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/planning-board-direct,2,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Sutton,sutton-ma/planning-board-direct,3,,unresolved,https://www.suttonma.org/node/all/events/year/2026,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/moderator,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/select-board,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/select-board,2,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/select-board,3,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/select-board,4,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/select-board,5,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/board-assessors,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/board-assessors,2,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/board-assessors,3,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/school-committee,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/school-committee,2,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/school-committee,3,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/school-committee,4,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/school-committee,5,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/library-trustee,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/library-trustee,2,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/library-trustee,3,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/board-health,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/board-health,2,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/board-health,3,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/constable,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/constable,2,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/constable,3,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/planning-board,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/planning-board,2,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/planning-board,3,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/planning-board,4,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/planning-board,5,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/housing-authority,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/housing-authority,2,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/housing-authority,3,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/representative-town-meeting,1,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/representative-town-meeting,2,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
Swampscott,swampscott-ma/representative-town-meeting,3,,unresolved,https://www.swampscottma.gov/1420/Past-Election-Results,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
