municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
West Springfield,west-springfield-ma/mayor,1,William Reichelt,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/town-council,1,Michael LaFlamme,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/town-council,2,Frederick Connor,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/town-council,3,David Sypek,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/town-council,4,James Welch,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/town-council,5,Brian Griffin,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/town-council,6,Diana Coyne,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/town-council,7,Jaime Smith,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/town-council,8,William Forfa,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/town-council,9,Anthony DiStefano,verified,https://www.townofwestspringfield.org/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/school-committee,1,Colleen Marcus,verified,https://www.wsps.org/District/School-Commitee,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/school-committee,2,Kathy Alevras,verified,https://www.wsps.org/District/School-Commitee,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/school-committee,3,Alexander Cerbo,verified,https://www.wsps.org/District/School-Commitee,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/school-committee,4,Robert Mancini,verified,https://www.wsps.org/District/School-Commitee,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/school-committee,5,Kira Thompson,verified,https://www.wsps.org/District/School-Commitee,2026-08-25,Current holder verified from recent official roster/election evidence.
West Springfield,west-springfield-ma/school-committee,6,Julie Anne Wise,verified,https://www.wsps.org/District/School-Commitee,2026-08-25,Current holder verified from recent official roster/election evidence.
West Stockbridge,west-stockbridge-ma/moderator,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/town-clerk,1,Ronni Barrett,verified,https://www.weststockbridgema.gov/,2026-08-25,Current holder verified from recent official roster/election evidence.
West Stockbridge,west-stockbridge-ma/select-board,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/select-board,2,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/select-board,3,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/assessors,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/assessors,2,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/assessors,3,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/tax-collector,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/tree-warden,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/constables,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/constables,2,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/constables,3,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/constables,4,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/constables,5,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/finance-committee,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/finance-committee,2,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/finance-committee,3,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/finance-committee,4,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/finance-committee,5,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/planning-board,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/planning-board,2,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/planning-board,3,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/planning-board,4,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/planning-board,5,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/board-of-health,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/board-of-health,2,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/board-of-health,3,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/berkshire-hills-school,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/berkshire-hills-school,2,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/cemetery-commissioners,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/cemetery-commissioners,2,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/cemetery-commissioners,3,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/library-trustees,1,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/library-trustees,2,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Stockbridge,west-stockbridge-ma/library-trustees,3,,unresolved,https://www.weststockbridgema.gov/,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Tisbury,west-tisbury-ma/select-board,1,Jessica D. Miller,verified,https://www.westtisbury-ma.gov/government/town_clerk/annual_town_election_-_april_16th%2C_2026_town_of_west_tisbury_-_official_results.php,2026-08-25,Current holder verified from recent official roster/election evidence.
West Tisbury,west-tisbury-ma/select-board,2,,unresolved,https://www.westtisbury-ma.gov/government/town_clerk/annual_town_election_-_april_16th%2C_2026_town_of_west_tisbury_-_official_results.php,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Tisbury,west-tisbury-ma/select-board,3,,unresolved,https://www.westtisbury-ma.gov/government/town_clerk/annual_town_election_-_april_16th%2C_2026_town_of_west_tisbury_-_official_results.php,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Tisbury,west-tisbury-ma/board-of-health,1,,unresolved,https://www.westtisbury-ma.gov/government/town_clerk/annual_town_election_-_april_16th%2C_2026_town_of_west_tisbury_-_official_results.php,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
West Tisbury,west-tisbury-ma/board-of-health,2,,unresolved,https://www.westtisbury-ma.gov/government/town_clerk/annual_town_election_-_april_16th%2C_2026_town_of_west_tisbury_-_official_results.php,2026-08-25,Current holder not safely resolved from post-election official evidence; not presumed vacant.
