municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Windsor,windsor-ma/select-board,Select Board Member,True,3,board,3,True,,https://27272763-5651-4b92-8bb6-6f19e5ba504e.usrfiles.com/ugd/272727_8c11f0bdb8ea43a7aa78a1dcb63c2650.pdf?dn=Windsor+General+Bylaws.pdf,https://www.windsormass.com/requests-1/elections,https://www.windsormass.com/requests-1/elections,schema-ready,,Select Board Member
Windsor,windsor-ma/town-clerk,Town Clerk,True,1,single,3,False,,https://27272763-5651-4b92-8bb6-6f19e5ba504e.usrfiles.com/ugd/272727_8c11f0bdb8ea43a7aa78a1dcb63c2650.pdf?dn=Windsor+General+Bylaws.pdf,https://www.windsormass.com/requests-1/elections,https://www.windsormass.com/requests-1/elections,schema-ready,,Town Clerk
Windsor,windsor-ma/cemetery-commission,Cemetery Commissioner,True,3,board,3,True,,https://27272763-5651-4b92-8bb6-6f19e5ba504e.usrfiles.com/ugd/272727_8c11f0bdb8ea43a7aa78a1dcb63c2650.pdf?dn=Windsor+General+Bylaws.pdf,https://www.windsormass.com/requests-1/elections,https://www.windsormass.com/requests-1/elections,schema-ready,,Cemetery Commissioner
Windsor,windsor-ma/constables,Constable,True,3,board,3,True,,https://27272763-5651-4b92-8bb6-6f19e5ba504e.usrfiles.com/ugd/272727_8c11f0bdb8ea43a7aa78a1dcb63c2650.pdf?dn=Windsor+General+Bylaws.pdf,https://www.windsormass.com/requests-1/elections,https://www.windsormass.com/requests-1/elections,schema-ready,,Constable
Windsor,windsor-ma/finance-committee,Finance Committee Member,True,5,board,3,True,,https://27272763-5651-4b92-8bb6-6f19e5ba504e.usrfiles.com/ugd/272727_8c11f0bdb8ea43a7aa78a1dcb63c2650.pdf?dn=Windsor+General+Bylaws.pdf,https://www.windsormass.com/requests-1/elections,https://www.windsormass.com/requests-1/elections,schema-ready,,Finance Committee Member
Windsor,windsor-ma/municipal-light-board,Municipal Light Board Member,True,3,board,3,True,,https://27272763-5651-4b92-8bb6-6f19e5ba504e.usrfiles.com/ugd/272727_8c11f0bdb8ea43a7aa78a1dcb63c2650.pdf?dn=Windsor+General+Bylaws.pdf,https://www.windsormass.com/requests-1/elections,https://www.windsormass.com/requests-1/elections,schema-ready,,Municipal Light Board Member
Windsor,windsor-ma/moderator,Town Moderator,True,1,single,1,False,,https://27272763-5651-4b92-8bb6-6f19e5ba504e.usrfiles.com/ugd/272727_8c11f0bdb8ea43a7aa78a1dcb63c2650.pdf?dn=Windsor+General+Bylaws.pdf,https://www.windsormass.com/requests-1/elections,https://www.windsormass.com/requests-1/elections,schema-ready,,Town Moderator
Windsor,windsor-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://27272763-5651-4b92-8bb6-6f19e5ba504e.usrfiles.com/ugd/272727_8c11f0bdb8ea43a7aa78a1dcb63c2650.pdf?dn=Windsor+General+Bylaws.pdf,https://www.windsormass.com/requests-1/elections,https://www.windsormass.com/requests-1/elections,schema-ready,,Planning Board Member
Windsor,windsor-ma/library-trustees,Library Trustee,True,6,board,3,True,,https://27272763-5651-4b92-8bb6-6f19e5ba504e.usrfiles.com/ugd/272727_8c11f0bdb8ea43a7aa78a1dcb63c2650.pdf?dn=Windsor+General+Bylaws.pdf,https://www.windsormass.com/requests-1/elections,https://www.windsormass.com/requests-1/elections,schema-ready,,Library Trustee
Windsor,windsor-ma/central-berkshire-regional-school-committee,Central Berkshire Regional School District Committee Member,True,1,single,4,False,,https://resources.finalsite.net/images/v1652850858/cbrsdorg/cvtxhioq3gewqwt31qe9/regagtmay2000.pdf,https://www.windsormass.com/requests-1/elections,https://www.cbrsd.org/school-committee/members,schema-ready,,Central Berkshire Regional School District Committee Member
Winthrop,winthrop-ma/council-president,Town Council President,True,1,single,2,False,,https://www.town.winthrop.ma.us/DocumentCenter/View/2190/Winthrop-Home-Rule-Charter,https://www.town.winthrop.ma.us/184/Elections,https://www.town.winthrop.ma.us/184/Elections,schema-ready,,Town Council President
Winthrop,winthrop-ma/councilor-at-large,Town Councilor At-Large,True,2,board,4,True,,https://www.town.winthrop.ma.us/DocumentCenter/View/2190/Winthrop-Home-Rule-Charter,https://www.town.winthrop.ma.us/184/Elections,https://www.town.winthrop.ma.us/184/Elections,schema-ready,,Town Councilor At-Large
Winthrop,winthrop-ma/precinct-councilor,Precinct Town Councilor,True,6,districted-board,4,True,,https://www.town.winthrop.ma.us/DocumentCenter/View/2190/Winthrop-Home-Rule-Charter,https://www.town.winthrop.ma.us/184/Elections,https://www.town.winthrop.ma.us/184/Elections,schema-ready,,Precinct Town Councilor
Winthrop,winthrop-ma/school-committee,School Committee Member,True,6,board,4,True,,https://www.town.winthrop.ma.us/DocumentCenter/View/2190/Winthrop-Home-Rule-Charter,https://www.town.winthrop.ma.us/184/Elections,https://www.town.winthrop.ma.us/184/Elections,schema-ready,Six direct-voter members; Council President serves as a seventh ex-officio member and is excluded here.,School Committee Member
Winthrop,winthrop-ma/library-trustees,Library Trustee,True,6,board,4,True,,https://www.town.winthrop.ma.us/DocumentCenter/View/2190/Winthrop-Home-Rule-Charter,https://www.town.winthrop.ma.us/184/Elections,https://www.town.winthrop.ma.us/184/Elections,schema-ready,,Library Trustee
Winthrop,winthrop-ma/housing-authority,Housing Authority Member,True,4,board,4,True,,https://www.town.winthrop.ma.us/DocumentCenter/View/2190/Winthrop-Home-Rule-Charter,https://www.town.winthrop.ma.us/184/Elections,https://www.town.winthrop.ma.us/184/Elections,schema-ready,Four direct-voter members; one appointed authority member excluded.,Housing Authority Member
Winthrop,winthrop-ma/northeast-metro-tech-representative,Northeast Metropolitan Regional Vocational School Committee Representative,True,1,single,4,False,,https://www.town.winthrop.ma.us/DocumentCenter/View/2190/Winthrop-Home-Rule-Charter,https://www.town.winthrop.ma.us/184/Elections,https://www.town.winthrop.ma.us/184/Elections,schema-ready,,Northeast Metropolitan Regional Vocational School Committee Representative
Woburn,woburn-ma/mayor,Mayor,True,1,single,2,False,,https://www.woburnma.gov/government/,https://www.woburnma.gov/government/city-clerk/elections/,https://www.woburnma.gov/government/city-clerk/elections/,schema-ready,,Mayor
Woburn,woburn-ma/councilor-at-large,City Councilor At-Large,True,2,board,2,True,,https://www.woburnma.gov/government/,https://www.woburnma.gov/government/city-clerk/elections/,https://www.woburnma.gov/government/city-clerk/elections/,schema-ready,,City Councilor At-Large
Woburn,woburn-ma/ward-councilor,Ward City Councilor,True,7,districted-board,2,True,,https://www.woburnma.gov/government/,https://www.woburnma.gov/government/city-clerk/elections/,https://www.woburnma.gov/government/city-clerk/elections/,schema-ready,,Ward City Councilor
Woburn,woburn-ma/school-committee,School Committee Member,True,7,board,2,True,,https://www.woburnma.gov/government/,https://www.woburnma.gov/government/city-clerk/elections/,https://www.woburnma.gov/government/city-clerk/elections/,schema-ready,,School Committee Member
Woburn,woburn-ma/northeast-metro-tech-representative,Northeast Metropolitan Regional Vocational School Committee Representative,True,1,single,4,False,,https://www.woburnma.gov/government/,https://www.woburnma.gov/government/city-clerk/elections/,https://www.woburnma.gov/government/city-clerk/elections/,schema-ready,,Northeast Metropolitan Regional Vocational School Committee Representative
Worcester,worcester-ma/mayor,Mayor,True,1,single,2,False,,https://www.worcesterma.gov/city-manager/documents/city-charter.pdf,https://www.worcesterma.gov/elections,https://www.worcesterma.gov/elections/document-center/2025-municipal-election-ballot-order.pdf,schema-ready,,Mayor
Worcester,worcester-ma/councilor-at-large,City Councilor At-Large,True,6,board,2,True,,https://www.worcesterma.gov/city-manager/documents/city-charter.pdf,https://www.worcesterma.gov/elections,https://www.worcesterma.gov/elections/document-center/2025-municipal-election-ballot-order.pdf,schema-ready,,City Councilor At-Large
Worcester,worcester-ma/district-councilor,District City Councilor,True,5,districted-board,2,True,,https://www.worcesterma.gov/city-manager/documents/city-charter.pdf,https://www.worcesterma.gov/elections,https://www.worcesterma.gov/elections/document-center/2025-municipal-election-ballot-order.pdf,schema-ready,,District City Councilor
Worcester,worcester-ma/school-committee-at-large,School Committee Member At-Large,True,2,board,2,True,,https://www.worcesterma.gov/city-manager/documents/city-charter.pdf,https://www.worcesterma.gov/elections,https://www.worcesterma.gov/elections/document-center/2025-municipal-election-ballot-order.pdf,schema-ready,,School Committee Member At-Large
Worcester,worcester-ma/school-committee-district,District School Committee Member,True,6,districted-board,2,True,,https://www.worcesterma.gov/city-manager/documents/city-charter.pdf,https://www.worcesterma.gov/elections,https://www.worcesterma.gov/elections/document-center/2025-municipal-election-ballot-order.pdf,schema-ready,,District School Committee Member
Worthington,worthington-ma/select-board,Select Board Member,True,3,board,3,True,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,Select Board Member
Worthington,worthington-ma/board-of-assessors,Assessor,True,3,board,3,True,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,Assessor
Worthington,worthington-ma/board-of-health,Board of Health Member,True,3,board,3,True,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,Board of Health Member
Worthington,worthington-ma/cemetery-commission,Cemetery Commissioner,True,5,board,5,True,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,"One commissioner for each of Center, Ringville, North and Historic cemeteries plus a Commission Chair.",Cemetery Commissioner
Worthington,worthington-ma/school-committee,School Committee Member,True,5,board,3,True,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,School Committee Member
Worthington,worthington-ma/planning-board,Planning Board Member,True,5,board,5,True,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,Planning Board Member
Worthington,worthington-ma/finance-committee,Finance Committee Member,True,5,board,3,True,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,Finance Committee Member
Worthington,worthington-ma/constables,Constable,True,2,board,2,True,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,Constable
Worthington,worthington-ma/town-clerk,Town Clerk,True,1,single,3,False,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,Town Clerk
Worthington,worthington-ma/moderator,Town Moderator,True,1,single,3,False,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,Town Moderator
Worthington,worthington-ma/tree-warden,Tree Warden,True,1,single,3,False,,https://worthington-ma.us/wp-content/uploads/2021/09/2021-GENERAL-BY-LAWS-as-of-5-1-21.pdf,https://worthington-ma.us/,https://worthington-ma.us/,schema-ready,,Tree Warden
