municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Windsor,windsor-ma/select-board,1,Michael Kintner,verified,https://www.windsormass.com/boards-departments/select-board,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/select-board,2,Dave Melle,verified,https://www.windsormass.com/boards-departments/select-board,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/select-board,3,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/town-clerk,1,Aline Ferris,verified,https://www.windsormass.com/boards-departments/town-clerk,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/cemetery-commission,1,Ben Bederson,verified,https://www.windsormass.com/boards-departments/cemetery-commission,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/cemetery-commission,2,Gary Boody,verified,https://www.windsormass.com/boards-departments/cemetery-commission,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/cemetery-commission,3,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/constables,1,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/constables,2,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/constables,3,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/finance-committee,1,Ben Bederson,verified,https://www.windsormass.com/boards-departments/finance-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/finance-committee,2,Holly Higinbotham,verified,https://www.windsormass.com/boards-departments/finance-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/finance-committee,3,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/finance-committee,4,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/finance-committee,5,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/municipal-light-board,1,Erin McLaughlin,verified,https://www.windsormass.com/boards-departments/mlp-%2F-broadband-department,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/municipal-light-board,2,Emily Bunnell,verified,https://www.windsormass.com/boards-departments/mlp-%2F-broadband-department,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/municipal-light-board,3,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/moderator,1,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/planning-board,1,Ben Bederson,verified,https://www.windsormass.com/boards-departments/planning-board,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/planning-board,2,Barbara Connors,verified,https://www.windsormass.com/boards-departments/planning-board,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/planning-board,3,Doug McNally,verified,https://www.windsormass.com/boards-departments/planning-board,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/planning-board,4,Peter Sternerup,verified,https://www.windsormass.com/boards-departments/planning-board,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/planning-board,5,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/library-trustees,1,Sandy Kalmus,verified,https://www.windsormass.com/boards-departments/library,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/library-trustees,2,Erin McLaughlin,verified,https://www.windsormass.com/boards-departments/library,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/library-trustees,3,Nicole Nalenz,verified,https://www.windsormass.com/boards-departments/library,2026-08-25,Current holder verified from recent official roster/election evidence.
Windsor,windsor-ma/library-trustees,4,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/library-trustees,5,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/library-trustees,6,,unresolved,https://www.windsormass.com/requests-1/elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Windsor,windsor-ma/central-berkshire-regional-school-committee,1,Elizabeth Lounsbury,verified,https://www.cbrsd.org/school-committee/members,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/council-president,1,Jim Letterie,verified,https://www.town.winthrop.ma.us/155/Town-Council,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/councilor-at-large,1,Max Tassinari,verified,https://www.town.winthrop.ma.us/155/Town-Council,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/councilor-at-large,2,Kurt Millar,verified,https://www.town.winthrop.ma.us/155/Town-Council,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/precinct-councilor,Precinct 1,Patrick Costigan,verified,https://www.town.winthrop.ma.us/155/Town-Council,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/precinct-councilor,Precinct 2,Kim Dimes,verified,https://www.town.winthrop.ma.us/155/Town-Council,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/precinct-councilor,Precinct 3,Joseph Romano,verified,https://www.town.winthrop.ma.us/155/Town-Council,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/precinct-councilor,Precinct 4,Suzanne Swope,verified,https://www.town.winthrop.ma.us/155/Town-Council,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/precinct-councilor,Precinct 5,Paul Reardon,verified,https://www.town.winthrop.ma.us/155/Town-Council,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/precinct-councilor,Precinct 6,Martin Finn,unresolved,https://www.town.winthrop.ma.us/155/Town-Council,2026-08-25,Current incumbent was appointed to fill a structurally elected precinct seat; not serialized as an elected membership.
Winthrop,winthrop-ma/school-committee,1,Layne Petrie,verified,https://www.town.winthrop.ma.us/216/School-Committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/school-committee,2,Gus Martucci,verified,https://www.town.winthrop.ma.us/216/School-Committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/school-committee,3,Kaitlin Burroughs,verified,https://www.town.winthrop.ma.us/216/School-Committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/school-committee,4,Leslie Darcy,verified,https://www.town.winthrop.ma.us/216/School-Committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/school-committee,5,Shannon Kubik,verified,https://www.town.winthrop.ma.us/216/School-Committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/school-committee,6,Zachary Purinton,verified,https://www.town.winthrop.ma.us/216/School-Committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/library-trustees,1,Grace Kingsbury,verified,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/library-trustees,2,Cynthia Hastings,verified,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/library-trustees,3,Gillian Teixeira,verified,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/library-trustees,4,,unresolved,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Winthrop,winthrop-ma/library-trustees,5,,unresolved,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Winthrop,winthrop-ma/library-trustees,6,,unresolved,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Winthrop,winthrop-ma/housing-authority,1,Peter Gill,verified,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder verified from recent official roster/election evidence.
Winthrop,winthrop-ma/housing-authority,2,,unresolved,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Winthrop,winthrop-ma/housing-authority,3,,unresolved,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Winthrop,winthrop-ma/housing-authority,4,,unresolved,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Winthrop,winthrop-ma/northeast-metro-tech-representative,1,,unresolved,https://www.town.winthrop.ma.us/184/Elections,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Woburn,woburn-ma/mayor,1,Michael Concannon,verified,https://www.woburnma.gov/government/mayor/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/councilor-at-large,1,Robert J. Ferullo Jr.,verified,https://www.woburnma.gov/government/city-council/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/councilor-at-large,2,Robert F. Toro Jr.,verified,https://www.woburnma.gov/government/city-council/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/ward-councilor,Ward 1,Yano Amara,verified,https://www.woburnma.gov/government/city-council/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/ward-councilor,Ward 2,William J. Pappalardo,verified,https://www.woburnma.gov/government/city-council/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/ward-councilor,Ward 3,Jeffrey P. Dillon,verified,https://www.woburnma.gov/government/city-council/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/ward-councilor,Ward 4,Joseph E. Demers,verified,https://www.woburnma.gov/government/city-council/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/ward-councilor,Ward 5,Darlene Mercer-Bruen,verified,https://www.woburnma.gov/government/city-council/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/ward-councilor,Ward 6,Lou DiMambro,verified,https://www.woburnma.gov/government/city-council/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/ward-councilor,Ward 7,Charles Viola,verified,https://www.woburnma.gov/government/city-council/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/school-committee,1,Patricia Chisholm,verified,https://www.woburnma.gov/government/school-committee/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/school-committee,2,Colleen Cormier,verified,https://www.woburnma.gov/government/school-committee/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/school-committee,3,Ellen Crowley,verified,https://www.woburnma.gov/government/school-committee/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/school-committee,4,Michael Mulrenan,verified,https://www.woburnma.gov/government/school-committee/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/school-committee,5,Maria Teresa Nagel,verified,https://www.woburnma.gov/government/school-committee/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/school-committee,6,Jose Oliveira,verified,https://www.woburnma.gov/government/school-committee/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/school-committee,7,Jessie J. Wetzel,verified,https://www.woburnma.gov/government/school-committee/,2026-08-25,Current holder verified from recent official roster/election evidence.
Woburn,woburn-ma/northeast-metro-tech-representative,1,Deborah P. Davis,verified,https://www.northeastmetrotech.com/school-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/mayor,1,Joseph M. Petty,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/councilor-at-large,1,Joseph M. Petty,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/councilor-at-large,2,Khrystian E. King,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/councilor-at-large,3,Morris A. Bergman,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/councilor-at-large,4,Satya B. Mitra,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/councilor-at-large,5,Gary Rosen,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/councilor-at-large,6,Kathleen M. Toomey,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/district-councilor,District 1,Tony Economou,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/district-councilor,District 2,Robert A. Bilotta,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/district-councilor,District 3,John P. Fresolo,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/district-councilor,District 4,Luis A. Ojeda,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/district-councilor,District 5,Jose A. Rivera,verified,https://www.worcesterma.gov/city-council,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/school-committee-at-large,1,Susan Coghlin Mailman,verified,https://www.worcesterschools.org/school-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/school-committee-at-large,2,Maureen Binienda,verified,https://www.worcesterschools.org/school-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/school-committee-district,District A,Molly McCullough,verified,https://www.worcesterschools.org/school-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/school-committee-district,District B,Vanessa Alvarez,verified,https://www.worcesterschools.org/school-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/school-committee-district,District C,Dianna Biancheria,verified,https://www.worcesterschools.org/school-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/school-committee-district,District D,Alejandro Guardiola,verified,https://www.worcesterschools.org/school-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/school-committee-district,District E,Kathleen Roy,verified,https://www.worcesterschools.org/school-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Worcester,worcester-ma/school-committee-district,District F,Jermaine Johnson,verified,https://www.worcesterschools.org/school-committee,2026-08-25,Current holder verified from recent official roster/election evidence.
Worthington,worthington-ma/select-board,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/select-board,2,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/select-board,3,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/board-of-assessors,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/board-of-assessors,2,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/board-of-assessors,3,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/board-of-health,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/board-of-health,2,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/board-of-health,3,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/cemetery-commission,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/cemetery-commission,2,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/cemetery-commission,3,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/cemetery-commission,4,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/cemetery-commission,5,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/school-committee,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/school-committee,2,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/school-committee,3,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/school-committee,4,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/school-committee,5,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/planning-board,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/planning-board,2,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/planning-board,3,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/planning-board,4,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/planning-board,5,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/finance-committee,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/finance-committee,2,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/finance-committee,3,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/finance-committee,4,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/finance-committee,5,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/constables,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/constables,2,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/town-clerk,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/moderator,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
Worthington,worthington-ma/tree-warden,1,,unresolved,https://worthington-ma.us/,2026-08-25,Current holder not safely reconciled from authoritative 2026 evidence.
